post_url,parser_version,line_no,handle,label_raw,old_role,new_role,old_rule_id,new_rule_id
"https://www.instagram.com/p/C3gy0KcgoyE/","stack-parser-ts-v10",11,"indochino","MENSWEAR","attire","menswear","exact","exact"
"https://www.instagram.com/p/C3Gz2uMLxvJ/","stack-parser-ts-v10",7,"bellabiancabridalcouture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3IPy7Cr0Wh/","stack-parser-ts-v10",9,"theweddingdresser","Dresser","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3k43ftriDU/","stack-parser-ts-v10",6,"vwidon","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3k4AWFLZq3/","stack-parser-ts-v10",7,"mira_couture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3k4RLLr069/","stack-parser-ts-v10",6,"carolinaherrera","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3k4RLLr069/","stack-parser-ts-v10",6,"verawangbride","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3klysaM6et/","stack-parser-ts-v10",7,"annebarge","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3lI6E6vJQV/","stack-parser-ts-v10",11,"verawangbride","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3lI6E6vJQV/","stack-parser-ts-v10",11,"bellabiancabridalcouture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3nW4Ojr3VX/","stack-parser-ts-v10",10,"carolinaherrera","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3nW4Ojr3VX/","stack-parser-ts-v10",10,"verawangbride","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3NXt1NO-6e/","stack-parser-ts-v10",7,"becauseofalice","Clothing","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3nYXuMu-AH/","stack-parser-ts-v10",12,"lohobridal","Accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C3nYXuMu-AH/","stack-parser-ts-v10",12,"jenniferbehr","Accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C3oHic6vKfb/","stack-parser-ts-v10",9,"bellabiancebridalcouture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3S8yAYuHNa/","stack-parser-ts-v10",9,"oscardelarenta","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3shyBDubcc/","stack-parser-ts-v10",2,"whitedressbridalboutique","Gown & Veil","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3shyBDubcc/","stack-parser-ts-v10",2,"whitedressbridalboutique","Gown & Veil","accessories","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3shyBDubcc/","stack-parser-ts-v10",4,"azazieofficial","Bridesmaids Dresses","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C3SmRWHrQ9R/","stack-parser-ts-v10",7,"theweddingdresser","Dresser","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3sWOyjLsX0/","stack-parser-ts-v10",6,"carolinaherrera","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3sWOyjLsX0/","stack-parser-ts-v10",6,"verawangbride","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3Szs8urEUS/","stack-parser-ts-v10",10,"tanishqjewellery","Bride's Accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C3Szs8urEUS/","stack-parser-ts-v10",11,"michaelkors","Bride's Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C3Szs8urEUS/","stack-parser-ts-v10",13,"ejaazcouture","Gromswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C3tItlIPRI2/","stack-parser-ts-v10",9,"bellabiancebridalcouture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3TKXhPPgs_/","stack-parser-ts-v10",7,"matopeda.atelier","Bride’s Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3TKXhPPgs_/","stack-parser-ts-v10",9,"friartux","Tuxes","attire","menswear","exact","exact"
"https://www.instagram.com/p/C3TKXhPPgs_/","stack-parser-ts-v10",10,"jessicaangelcollection","Bridesmaid Dresses","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C3TtqQAORdh/","stack-parser-ts-v10",11,"penlivbridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3TtqQAORdh/","stack-parser-ts-v10",12,"suitsupply","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C3Vytdrvxi2/","stack-parser-ts-v10",13,"thebridalcollection","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3YdDSAvoZj/","stack-parser-ts-v10",10,"graceandivoryofficial","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C3YdDSAvoZj/","stack-parser-ts-v10",11,"bellabridesmaids","Bridesmaids","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C3YdDSAvoZj/","stack-parser-ts-v10",12,"suitshopofficial","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C3YSFK7vDln/","stack-parser-ts-v10",11,"dimitrasbridalcouture","Bridal Attire","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4_jau1vR8h/","stack-parser-ts-v10",8,"xokateevents","Wardrobe Styling","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4_jau1vR8h/","stack-parser-ts-v10",9,"lizmartinezbridal","Wedding Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4_jau1vR8h/","stack-parser-ts-v10",10,"enblanc_la","Boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4-7_2RobkJ/","stack-parser-ts-v10",15,"floraandlane","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4-91rFu7XQ/","stack-parser-ts-v10",10,"blissbridalwi","Bridal gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4-91rFu7XQ/","stack-parser-ts-v10",14,"jaxiebridal","Bridal accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C40h95UrH6b/","stack-parser-ts-v10",9,"mira_couture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C49A31JPx83/","stack-parser-ts-v10",9,"leegrebenau","Bride’s Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C49A31JPx83/","stack-parser-ts-v10",9,"dimitrasbridalcouture","Bride’s Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C49A31JPx83/","stack-parser-ts-v10",12,"suitsupply","Groom’s Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C4a6jvQr3i0/","stack-parser-ts-v10",3,"lamarieecapricieuse","bridal boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4a6jvQr3i0/","stack-parser-ts-v10",4,"millanova","gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4diKPjuq8g/","stack-parser-ts-v10",10,"tailormadeboston","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4eey6gJ-WE/","stack-parser-ts-v10",15,"mirazwillinger","DRESS","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4El6a4MOHG/","stack-parser-ts-v10",4,"vwidon","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4El6a4MOHG/","stack-parser-ts-v10",5,"dimitrasbridalcouture","Party Dress","attire","wedding_dress","h.attire","h.wedding_dress"
"https://www.instagram.com/p/C4El6a4MOHG/","stack-parser-ts-v10",7,"rcchicago","Bridal Prep","attire","wedding_dress","exact.ctx","exact.ctx"
"https://www.instagram.com/p/C4eMwXDu7BZ/","stack-parser-ts-v10",11,"missrubyboutique","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4fr1feOmps/","stack-parser-ts-v10",17,"eisen.stein.bridal","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4fr1feOmps/","stack-parser-ts-v10",18,"badgleymischkabride","Bridesmaid Attire","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C4GMvhqOpe3/","stack-parser-ts-v10",10,"brookesbridalandball","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4gz8gRtVF9/","stack-parser-ts-v10",7,"adorebridals","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4gz8gRtVF9/","stack-parser-ts-v10",14,"generationtux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C4HuO7bAQoE/","stack-parser-ts-v10",6,"vwidon","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4HuO7bAQoE/","stack-parser-ts-v10",8,"rcchicago","Bridal Prep","attire","wedding_dress","exact.ctx","exact.ctx"
"https://www.instagram.com/p/C4Inf_4LE_p/","stack-parser-ts-v10",3,"lamarieecapricieuse","bridal boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4Inf_4LE_p/","stack-parser-ts-v10",4,"millanova","gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4jaik0r03T/","stack-parser-ts-v10",7,"lovelybridechicago","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4jaik0r03T/","stack-parser-ts-v10",8,"theblacktux","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C4k-4oROjzI/","stack-parser-ts-v10",5,"zimmermann","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4k4sgvr-iC/","stack-parser-ts-v10",17,"harperandivory","Gown & Veil","accessories","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4k4sgvr-iC/","stack-parser-ts-v10",17,"harperandivory","Gown & Veil","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4k4sgvr-iC/","stack-parser-ts-v10",39,"jimmychoo","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C4K9qm4LM80/","stack-parser-ts-v10",4,"lamarieecapricieuse","bridal boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4K9qm4LM80/","stack-parser-ts-v10",5,"millanova","gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4MkKTSrQC_/","stack-parser-ts-v10",19,"beckersbridal","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4MLc41rLKi/","stack-parser-ts-v10",11,"bellasposabridalboutique","👰","attire","wedding_dress","emoji","emoji"
"https://www.instagram.com/p/C4PBEWzpxTh/","stack-parser-ts-v10",9,"davidsbridal","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4qFBPMLMGi/","stack-parser-ts-v10",5,"galialahav","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4qFBPMLMGi/","stack-parser-ts-v10",5,"bellabiancabridalcouture","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4qFBPMLMGi/","stack-parser-ts-v10",6,"bellabridesmaidschi","BM Dresses","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C4RihvQx6cF/","stack-parser-ts-v10",13,"moniquelhuillierbride","Gown Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4RihvQx6cF/","stack-parser-ts-v10",13,"moniquelhuillier","Gown Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4RihvQx6cF/","stack-parser-ts-v10",14,"ultimatebridechicago","Bridal Salon","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4RihvQx6cF/","stack-parser-ts-v10",15,"tedbaker","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C4RihvQx6cF/","stack-parser-ts-v10",16,"theblacktux","Groom’s Attire","attire","menswear","exact","exact"
"https://www.instagram.com/p/C4smAAPLxtl/","stack-parser-ts-v10",18,"romasposa","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4spQ8PR-y-/","stack-parser-ts-v10",8,"casablancabridal","Dress Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4spQ8PR-y-/","stack-parser-ts-v10",9,"whitewisteriabridalboutique","Dress Shop","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4spQ8PR-y-/","stack-parser-ts-v10",10,"kennedyblueofficial","Bridesmaids Attire","attire","wedding_dress","h.attire","h.wedding_dress"
"https://www.instagram.com/p/C4tZDkWvtpD/","stack-parser-ts-v10",9,"graceandivoryofficial","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4tZDkWvtpD/","stack-parser-ts-v10",10,"bellabridesmaids","Bridesmaids","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C4tZDkWvtpD/","stack-parser-ts-v10",11,"suitshopofficial","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C4wK6BgP2Hh/","stack-parser-ts-v10",17,"kleinfeldbridal","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4wK6BgP2Hh/","stack-parser-ts-v10",17,"pninatornai","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4wK6BgP2Hh/","stack-parser-ts-v10",18,"amsale","Bridesmaids Gowns","attire","wedding_dress","h.attire","h.wedding_dress"
"https://www.instagram.com/p/C4wK6BgP2Hh/","stack-parser-ts-v10",18,"bellabridesmaids","Bridesmaids Gowns","attire","wedding_dress","h.attire","h.wedding_dress"
"https://www.instagram.com/p/C4ynZNfuc-F/","stack-parser-ts-v10",10,"blissbridalwi","Bridal gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C4ynZNfuc-F/","stack-parser-ts-v10",14,"jaxiebridal","Bridal accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C5_XjafgO7h/","stack-parser-ts-v10",4,"michellesbridalandtuxedo","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C54M32VvNYD/","stack-parser-ts-v10",4,"susansamwaybridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C54N34Pg-Jx/","stack-parser-ts-v10",10,"lovelybridechicago","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C55-jwxLpdH/","stack-parser-ts-v10",5,"whitedressbridalboutique","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C56HKz1LYCx/","stack-parser-ts-v10",7,"susansamwaybridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C585buORH55/","stack-parser-ts-v10",9,"crystalbrideofficial","Attire","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",11,"amberly.odom","Wardrobe Styling","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",12,"moderngentstyle","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",12,"louboutinworld","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",12,"tomford","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",13,"madebride","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",13,"mirazwillinger","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",13,"millia.london","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",14,"sheischeval","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C597eNMrPJ7/","stack-parser-ts-v10",18,"hillaryjacksondesigns","Accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C59KOovPKDX/","stack-parser-ts-v10",11,"bridalsbylori.com","Bride’s Gown & Veil","accessories","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C59KOovPKDX/","stack-parser-ts-v10",11,"ritavinieris","Bride’s Gown & Veil","attire","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C59KOovPKDX/","stack-parser-ts-v10",11,"bridalsbylori.com","Bride’s Gown & Veil","attire","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C59KOovPKDX/","stack-parser-ts-v10",11,"ritavinieris","Bride’s Gown & Veil","accessories","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C59KOovPKDX/","stack-parser-ts-v10",14,"wellgroomed.man","Groom’s Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C59KOovPKDX/","stack-parser-ts-v10",17,"theblacktux","Groomsmen’s Tuxes","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5b6hc6v5MJ/","stack-parser-ts-v10",8,"graceandivoryofficial","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BjCSyR47H/","stack-parser-ts-v10",4,"blushbridalcouture","Dress and veil","accessories","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BjCSyR47H/","stack-parser-ts-v10",4,"blushbridalcouture","Dress and veil","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BMQATRqwM/","stack-parser-ts-v10",13,"missstellayork","Dress Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BMQATRqwM/","stack-parser-ts-v10",14,"cleobridal","Dress Shop","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BMQATRqwM/","stack-parser-ts-v10",15,"birdygrey","Bridesmaid Attire","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C5BuiqeruAY/","stack-parser-ts-v10",12,"ultimatebridechicago","Wedding Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BuiqeruAY/","stack-parser-ts-v10",12,"moniquelhuillierbride","Wedding Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5BuiqeruAY/","stack-parser-ts-v10",13,"bertabridal","Reception Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5CDUtaPvvG/","stack-parser-ts-v10",7,"adriannapapell","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5CDUtaPvvG/","stack-parser-ts-v10",7,"brilliantbridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5CDUtaPvvG/","stack-parser-ts-v10",8,"josabank","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5eRGjsoFxp/","stack-parser-ts-v10",5,"laurybride","Wedding Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5GjxTJrfM6/","stack-parser-ts-v10",4,"moniquelhuillierbride","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5GjxTJrfM6/","stack-parser-ts-v10",4,"ultimatebridechicago","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5j-_1sLbE0/","stack-parser-ts-v10",15,"inesdisanto","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5j-_1sLbE0/","stack-parser-ts-v10",16,"theblacktux","Groom’s Attire","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5JJXMRLvCs/","stack-parser-ts-v10",5,"sarahseven","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5JJXMRLvCs/","stack-parser-ts-v10",5,"bluebridalaustin","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5lmx_lOKCq/","stack-parser-ts-v10",8,"bridalbeginning","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5lqw5TLVQR/","stack-parser-ts-v10",7,"ohhmanndy","👰🏻‍♀️","attire","wedding_dress","emoji","emoji"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",11,"amberly.odom","Wardrobe Styling","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",12,"louboutinworld","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",12,"tomford","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",12,"moderngentstyle","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",13,"millia.london","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",13,"madebride","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",13,"mirazwillinger","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",14,"sheischeval","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C5M5EpjLYXp/","stack-parser-ts-v10",18,"hillaryjacksondesigns","Accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C5MAiDuLRBx/","stack-parser-ts-v10",9,"dimitrasbridal","Bride’s Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5MAiDuLRBx/","stack-parser-ts-v10",9,"leegrebenau","Bride’s Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5MAiDuLRBx/","stack-parser-ts-v10",12,"suitsupply","Groom’s Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5o7lR7O4vP/","stack-parser-ts-v10",18,"tenadurrani","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5OR43rPqVM/","stack-parser-ts-v10",8,"thestylishbride","Wedding dresser","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5OUgmMg-jn/","stack-parser-ts-v10",5,"sarahseven","Wedding dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5Phb-qOWH8/","stack-parser-ts-v10",14,"timeless_bridal_boutique","Bridal Attire","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5Phb-qOWH8/","stack-parser-ts-v10",15,"dunhilltuxedos","Tuxedo","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5qY5f-xqD9/","stack-parser-ts-v10",2,"romonakevezacollection","Dress designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5RJHVBrJjr/","stack-parser-ts-v10",7,"bellableubridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5RvzqsLiDu/","stack-parser-ts-v10",10,"honey_bridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5s5soVLo-R/","stack-parser-ts-v10",13,"carolinaherrera","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5ThZBmL9NG/","stack-parser-ts-v10",8,"menswearhouse","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5UMsMJpTXI/","stack-parser-ts-v10",11,"grace_loves_lace","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5UMsMJpTXI/","stack-parser-ts-v10",13,"menswearhouse","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5UPsd-rYTO/","stack-parser-ts-v10",9,"bellabiancabridalcouture","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5UPsd-rYTO/","stack-parser-ts-v10",10,"stateandliberty","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5VrpBoMRcU/","stack-parser-ts-v10",7,"annebarge","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5WQ1QQxNds/","stack-parser-ts-v10",6,"chicparisien","Bridal Boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5WQ1QQxNds/","stack-parser-ts-v10",7,"inesdisanto","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5WVCamrkgK/","stack-parser-ts-v10",8,"graceandivoryofficial","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5Y3WlFLbII/","stack-parser-ts-v10",4,"laudaebride","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5Y3WlFLbII/","stack-parser-ts-v10",5,"enzocustom","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5y9jMyytVs/","stack-parser-ts-v10",7,"luv_bridal","Dress Rentals","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5yHV6rR1_R/","stack-parser-ts-v10",5,"frewsbridal","Dress Shop","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5YlD0lPqTe/","stack-parser-ts-v10",9,"aliceinivorybridal","Bridal Wear","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5yzEdSPmtc/","stack-parser-ts-v10",18,"lihihod","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5yzEdSPmtc/","stack-parser-ts-v10",18,"aliceinivorybridal","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5zdaoLLejE/","stack-parser-ts-v10",9,"madewithlovebridal","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C5zdaoLLejE/","stack-parser-ts-v10",11,"indochinoweddings","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C5zQj6oAtwZ/","stack-parser-ts-v10",6,"callablanchedress","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C6_d-jZusRz/","stack-parser-ts-v10",7,"alenaleenabridal","Wedding Dress Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C6_d-jZusRz/","stack-parser-ts-v10",8,"strikebridalbar","Wedding Dress Shop","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C6_d-jZusRz/","stack-parser-ts-v10",9,"theblacktux","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C6-JNuVgFtu/","stack-parser-ts-v10",13,"indochino","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C6-JNuVgFtu/","stack-parser-ts-v10",16,"chosenbykhya","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C6-JNuVgFtu/","stack-parser-ts-v10",17,"bellabelleshoes","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C6-JNuVgFtu/","stack-parser-ts-v10",18,"belovedbridal","Bridal Boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",8,"amberly.odom","Wardrobe Styling","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",9,"moderngentstyle","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",10,"casablancabridal","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",10,"ouithelabel","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",10,"tara_lauren","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",12,"sheischeval","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C61FZQcr0UR/","stack-parser-ts-v10",16,"hillaryjacksondesigns","Accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C61SubGuKld/","stack-parser-ts-v10",7,"moniquelhuillierbride","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C61SubGuKld/","stack-parser-ts-v10",7,"lwdbridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C63cxNSuPug/","stack-parser-ts-v10",9,"sheischeval","Brides shoes","accessories","shoes","exact.stripped","exact.stripped"
