candidate_id,matched_wedding_id,venue_handle,candidate_date,ben_wedding_date,date_delta_days,vendor_jaccard,candidate_post_count,ben_wedding_post_count,jeremy_post_urls,ben_wedding_post_urls,candidate_vendors,ben_wedding_vendors
1591,1309,"harristheaterchicago",2025-12-16,2026-08-17,244,0.588235,1,1,"https://www.instagram.com/p/DSU0RujjbTj/","https://www.instagram.com/p/DcJQiB9EVz_/","attire: @bridalreflectionsny | attire: @galialahav | attire: @theweddingdresser | band: @elis.band | cake: @ecbg_studio | catering: @limelightcatering | content_creator: @socialbridescollective | dj: @djmetro16 | dj: @johnvincentlive | hair: @cutsbyamanda | makeup: @rarebirdbeauties | photobooth: @bugbooth | photographer: @kylejohnphoto | planner: @lolaeventpros | planner: @lolamichellev | rentals: @bbjlatavola | rentals: @brittanieahrens | rentals: @hmrdesigns | rentals: @nuagedesignsinc | rentals: @thefestivefrog | stationery: @impress_designstudio | transportation: @ridestg | transportation: @waytogolimousine | transportation: @windycitylimousine | venue: @harristheaterchicago | videographer: @highway61films","venue: @harristheaterchicago | planner: @lolaeventpros | planner: @lolamichellev | photographer: @kylejohnphoto | videographer: @highway61films | videographer: @socialbridescollective | hair: @cutsbyamanda | hair: @hairbyamandakosiek | makeup: @rarebirdbeauties | dj: @djmetro16 | dj: @johnvincentlive | dj: @successful_twan | band: @elis.band | musician: @elis.band | attire: @bridalreflectionsny | attire: @galialahav | attire: @theweddingdresser | stationery: @impress_designstudio | cake: @ecbg_studio | catering: @binnysbev | catering: @limelightcatering | rentals: @bbjlatavola | rentals: @brittanieahrens | rentals: @hmrdesigns | rentals: @nuagedesignsinc | rentals: @thefestivefrog | transportation: @ridestg | transportation: @waytogolimousine | transportation: @windycitylimousine | photobooth: @bugbooth | content_creator: @socialbridescollective | other: @frostchicago | other: @impress_designstudio | other: @vipvaletservice"
1609,535,"ovationchicago",2025-12-22,2026-05-14,143,0.538462,1,1,"https://www.instagram.com/p/DSjTKrZkkF6/","https://www.instagram.com/p/DYVCbatkaX2/","beauty_other: @elleartistryllc | catering: @bigdeliciousplanet | dj: @stylemattersdjs | florist: @romeewillowflorals | musician: @midtownstrings | photobooth: @ovationchicago | photographer: @kearneyraephoto | planner: @bustleandlace | transportation: @chicagocloud9limos | venue: @ovationchicago","venue: @ovationchicago | florist: @romeewillowflorals | dj: @stylemattersdjs | musician: @midtownstrings | attire: @bustleandlace | catering: @4starrestaurantgroup | catering: @bigdeliciousplanet | transportation: @chicagocloud9limos | beauty_other: @elleartistryllc | other: @tucoandblondie"
1612,238,"lacuna2150",2025-12-23,2025-10-10,74,0.333333,1,1,"https://www.instagram.com/p/DSnUJUiDtGy/","https://www.instagram.com/p/DPokFgYjrGB/","attire: @graceandivoryofficial | attire: @menswearhouse | beauty_other: @bridalartistryteam | cake: @vanillechicago | catering: @lmcateringchi | dj: @cageandaquarium | florist: @crescostems | hotel: @cpwestloop | jeweler: @brilliantearth | jeweler: @ethanlord_jewelers | photographer: @emullinsphoto | planner: @firmlyrootedevents | transportation: @midwesttransitsystem | venue: @lacuna2150 | venue: @lacunaloftevents","venue: @lacuna2150 | venue: @lacunaloftevents | planner: @firmlyrootedevents | florist: @crescostems | attire: @graceandivoryofficial"
1622,486,"the.arbory",2025-12-29,2026-04-30,122,0.538462,1,1,"https://www.instagram.com/p/DS2rwujjuux/","https://www.instagram.com/p/DXxXI97jv54/","attire: @indochino | attire: @indochinoweddings | attire: @loulettebride | beauty_other: @blushandbraidsbeautybar | catering: @lulacafeevents | dj: @goldnoisedjs | florist: @f4dweddings | florist: @flowersfordreams | officiant: @lizraeandco | photographer: @madiellisphoto | planner: @nyeventschicago | venue: @the.arbory","venue: @the.arbory | planner: @nyeventschicago | photographer: @madiellisphoto | florist: @f4dweddings | florist: @flowersfordreams | dj: @goldnoisedjs | catering: @lulacafeevents | beauty_other: @blushandbraidsbeautybar | other: @nyeventschicago"
1629,282,"universityclubofchicago",2025-12-31,2025-12-16,15,0.0588235,1,1,"https://www.instagram.com/p/DS6eRg2EhuA/","https://www.instagram.com/p/DSVOI_aicCn/","attire: @birdygrey | attire: @lbrbridal | attire: @theblacktux | band: @tvkmusic | catering: @universityclubofchicago | florist: @romeewillowflorals | hair: @diemangiebeautyteam | hotel: @universityclubofchicago | makeup: @jasonvbeauty | photobooth: @pixsterchicago | photographer: @stephanie_lang_photography_ | planner: @ohanaeventsinc | rentals: @tablescapes_ | transportation: @chicagocloud9limos | venue: @universityclubofchicago","venue: @universityclubofchicago | photographer: @maurablackphotography | other: @jae_acsalon"
1630,1181,"salon61events",2026-01-01,2026-08-10,221,0.538462,1,1,"https://www.instagram.com/p/DS9HRIzDXsz/","https://www.instagram.com/p/Db39NSWByAx/","florist: @housefinchfloral | hair: @fearlessandbella | hotel: @westinchicagorivernorth | makeup: @makeupbyrosie1 | makeup: @shannicat | makeup: @shannonobrienweddings | musician: @midtownstrings | photographer: @daniellerosephoto | planner: @firmlyrootedevents | venue: @salon61events","venue: @salon61events | photographer: @daniellerosephoto | florist: @housefinchfloral | hair: @fearlessandbella | makeup: @shannonobrienweddings | musician: @midtownstrings | hotel: @westinchicagorivernorth | other: @bb_myenza | other: @divinemarissa | other: @firmlyrootedevents"
1647,1125,"tigerlilyevents",2026-01-08,2026-08-06,210,0.785714,1,1,"https://www.instagram.com/p/DTOU5Y7kvq2/","https://www.instagram.com/p/DbtOXeRm7t7/","catering: @entertaining_co | dj: @thedjfirm | florist: @revel_decor | hair: @eringrahamhair | makeup: @rw.browandmakeup | makeup: @shannonobrienweddings | photographer: @saramyersphotography | planner: @kandkcelebrates | rentals: @bbjlatavola | transportation: @chicagocloud9limos | venue: @tigerlilyevents | videographer: @amorellaevents","venue: @tigerlilyevents | planner: @kandkcelebrates | photographer: @saramyersphotography | florist: @revel_decor | hair: @eringrahamhair | makeup: @rw.browandmakeup | makeup: @shannonobrienweddings | dj: @thedjfirm | catering: @entertaining_co | rentals: @bbjlatavola | transportation: @chicagocloud9limos | hotel: @thegwenchicago | content_creator: @amorellaevents"
1666,362,"chicagoilluminatingcompany",2026-01-14,2026-02-27,44,0.571429,1,1,"https://www.instagram.com/p/DTeOditDaHd/","https://www.instagram.com/p/DVPgVhHDdtj/","attire: @amsale | attire: @bellabiancabridalcouture | catering: @entertaining_co | content_creator: @aforevermore.co | dj: @okynemedialab | florist: @studio_poppy | hair: @eringrahamhair | photographer: @goldenhoursweddings | planner: @lionheartedevents | venue: @chicagoilluminatingcompany","venue: @chicagoilluminatingcompany | planner: @lionheartedevents | photographer: @goldenhoursweddings | videographer: @aforevermore.co | florist: @studio_poppy | hair: @eringrahamhair | dj: @okynemedialab | attire: @amsale | attire: @bellabiancabridalcouture | catering: @entertaining_co | content_creator: @aforevermore.co | other: @frostchicago | other: @joeysoluvly | other: @studio_poppy"
1668,766,"theblackstonehotel",2026-01-14,2026-06-30,167,0.846154,1,1,"https://www.instagram.com/p/DTfyRNuANXS/","https://www.instagram.com/p/DaNiMaQjy_b/","attire: @dimitrasbridalcouture | dj: @solaria.strings | florist: @housefinchfloral | hair: @suitebridget | makeup: @giselledozier | photographer: @brookeanddavid | planner: @reverieandcoevents | rentals: @tablescapeseventrentals | stationery: @_artofdane_ | venue: @theblackstonehotel | videographer: @socialbridescollective","venue: @theblackstonehotel | planner: @reverieandcoevents | photographer: @brookeanddavid | videographer: @socialbridescollective | florist: @housefinchfloral | hair: @suitebridget | makeup: @giselledozier | dj: @solaria.strings | attire: @dimitrasbridalcouture | stationery: @_artofdane_ | rentals: @tablescapeseventrentals | other: @_bethswansonart_ | other: @ldeventsdecor"
1671,748,"fairliechicago",2026-01-15,2026-06-28,164,0.5,1,1,"https://www.instagram.com/p/DTgKqVhiUbO/","https://www.instagram.com/p/DaIe_gaMW1I/","beauty_other: @rarebirdbeauties | catering: @sweetbabyrayscatering | catering: @truecuisine | dj: @partyvibeonline | photographer: @samschultzphotography | planner: @fiercepros | rentals: @atmosphereeventsgroup | stationery: @fiercepros | venue: @fairliechicago","venue: @fairliechicago | photographer: @samschultzphotography | catering: @partyvibeonline | catering: @sweetbabyrayscatering | catering: @truecuisine | rentals: @atmosphereeventsgroup | beauty_other: @rarebirdbeauties | other: @fiercepros | other: @findsoundmind"
1685,286,"lacunaloftevents",2026-01-17,2025-12-19,29,0.25,4,1,"https://www.instagram.com/p/DT2bsT8D1Z1/ | https://www.instagram.com/p/DTm9GWXFTsr/ | https://www.instagram.com/p/DTusSSJiMEt/ | https://www.instagram.com/p/DUYDh6tlXJz/","https://www.instagram.com/p/DSck7qEjjBc/","cake: @vanillechicago | catering: @lmcateringchi | florist: @yjdecorating | hair: @blushandbraidsbeautybar | photographer: @bozenavoytkophotography | planner: @stunningandbrilliantevents | venue: @lacunaloftevents","venue: @lacunaloftevents | planner: @aelochicago | photographer: @thestilllifephotos | florist: @dahliabloomschi | band: @bluewaterkingsband | cake: @vanillechicago | catering: @lmcateringchi | beauty_other: @beautybyannkrause"
1688,341,"interconchicago",2026-01-19,2026-02-12,24,0.0434783,1,1,"https://www.instagram.com/p/DTq8JRYkQa1/","https://www.instagram.com/p/DUqdwy9jTAy/","attire: @bridalreflectionsny | attire: @customsuitsyou | attire: @kimkassascouture | attire: @theweddingdresser | cake: @cake_chicago | florist: @atmosphereeventsgroup | hair: @goldenbridaldesign | musician: @toastandjamdjs | photographer: @megansaulphotography | planner: @cygneteventsanddesign | rentals: @arcanarentals | rentals: @bbjlatavola | stationery: @noraobrienstudio | stationery: @steraclepress | venue: @interconchicago","venue: @interconchicago | planner: @simplyelegantxo | photographer: @audreysimperphoto | videographer: @gordino_photoandvideo | florist: @flowersfordreams | dj: @milkmajer | attire: @lihihod | cake: @bittersweetpastryshop | other: @suitsupply"
1702,372,"chicagosymphony",2026-01-22,2026-03-07,44,0.583333,1,1,"https://www.instagram.com/p/DTym2B5jDTq/","https://www.instagram.com/p/DVlgFLPDd0G/","catering: @paramountevents | florist: @sugarfieldflowers | photographer: @house_mrose | planner: @lovestoryweddingevents | rentals: @dishanddecorvintagerental | rentals: @tablescapeseventrentals | venue: @chicagosymphony","venue: @chicagosymphony | planner: @lovestoryweddingevents | photographer: @house_mrose | florist: @sugarfieldflowers | band: @ivcollectiveevents | cake: @ecbg_studio | catering: @paramountevents | rentals: @dishanddecorvintagerental | rentals: @tablescapeseventrentals | photobooth: @vista.booth | content_creator: @aforevermore.co | beauty_other: @rarebirdbeauties"
1703,302,"sarabandechicago",2026-01-22,2026-01-08,14,0.166667,1,1,"https://www.instagram.com/p/DTyrW80mB6O/","https://www.instagram.com/p/DTRHK-riaXW/","hair: @goldplaited_ | planner: @burstweddings | venue: @sarabandechicago | videographer: @chicagofilmcompany","venue: @sarabandechicago | photographer: @mackjulion | florist: @dahliabloomschi"
1728,351,"riverroomchicago",2026-01-27,2026-02-22,26,0.0833333,1,3,"https://www.instagram.com/p/DUBYYmAjhsH/","https://www.instagram.com/p/DVECnV9kZJD/ | https://www.instagram.com/p/DVocWXficKo/ | https://www.instagram.com/p/DVYs6daDdhD/","attire: @formallymodern_chicago | attire: @rhylanlangbridal | cake: @barry_sweets | cake: @palmercandyco | catering: @woodenpaddle | dj: @best.life.entertainment | hair: @valerie.salondj | makeup: @joeysoluvly | photographer: @madiellisphoto | planner: @agirlaboutweddings | planner: @ohanaeventsinc | venue: @riverroomchicago | videographer: @karenlouisedocumentaries","venue: @riverroomchicago | planner: @capstoneoccasions | photographer: @sandraortizphotography | videographer: @acg_productions | florist: @aseverflorals | dj: @magsinomobile | cake: @barry_sweets | catering: @jordansfoodofdistinction | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | photobooth: @inlightphotobooths | other: @eeeventco | other: @lainetoo"
1744,1225,"rockwellontheriver",2026-02-02,2026-08-13,192,0.333333,1,1,"https://www.instagram.com/p/DUOf5y1j9Ol/","https://www.instagram.com/p/Db_Ap2cBPNf/","catering: @bokacateringchicago | florist: @kehoedesigns | florist: @nicolette325 | musician: @funktasticproductions | planner: @noraeventschicago | rentals: @bbjlatavola | venue: @rockwellontheriver | videographer: @jtel29 | videographer: @oakhouseweddingfilms","venue: @rockwellontheriver | photographer: @morganmcintire_ | videographer: @oakhouseweddingfilms | florist: @kehoedesigns | florist: @nicolette325 | hair: @emilyraebridalhair | makeup: @alyssadianamakeup | dj: @funktasticproductions | cake: @sugarblisscakes | catering: @bokacateringchicago | rentals: @bbjlatavola | hotel: @pendrychicago | jeweler: @noraeventschicago | content_creator: @jtel29 | other: @chameleonchaircollection"
1749,301,"sarabandechicago",2026-02-04,2026-01-07,28,0.230769,1,1,"https://www.instagram.com/p/DUUMDsuldSu/","https://www.instagram.com/p/DTN7dgOj16W/","attire: @honey_bridal | beauty_other: @rarebirdbeauties | catering: @lulacafeevents | dj: @stylemattersdjs | florist: @thistleandplume | photobooth: @sarabandechicago | photographer: @winterlyn_photography | planner: @bustleandlace | venue: @sarabandechicago","venue: @sarabandechicago | planner: @bustleandlace | photographer: @tamarapatel_photography | videographer: @wholeheartvideo | florist: @urbanallureevents | dj: @stylemattersdjs | catering: @tamalespaceship"
1753,893,"thewellsley",2026-02-04,2026-07-17,163,0.416667,1,1,"https://www.instagram.com/p/DUV3s3CFiXx/","https://www.instagram.com/p/Da6WL0RtkBG/","content_creator: @socialbridescollective | dj: @djsikwitit | dj: @sparkentgroup | florist: @seededeventsanddesign | hair: @nichebeauty.bykaedi | photographer: @andreagodfreyphotography | planner: @rosannacoweddings | venue: @thewellsley","venue: @thewellsley | planner: @rosannacoweddings | photographer: @andreagodfreyphotography | florist: @seededeventsanddesign | makeup: @marissas_makeuplan | attire: @balanicustom | attire: @bertabridal | cake: @kdot_989 | content_creator: @socialbridescollective"
1757,503,"artifacteventschicago",2026-02-05,2026-05-05,89,0.846154,1,1,"https://www.instagram.com/p/DUYlg98kbNw/","https://www.instagram.com/p/DX95_KckRew/","attire: @aliceinivorybridal | attire: @theblacktux | cake: @bittersweetpastryshop | catering: @heartyboys | dj: @revrb_sound | florist: @stevesflowermarket | hotel: @ambassadorchicago | photographer: @nicholebabiezphotography | planner: @bluemooneventschicago | rentals: @tablescapeseventrentals | venue: @artifacteventschicago","venue: @artifacteventschicago | planner: @bluemooneventschicago | photographer: @nicholebabiezphotography | florist: @stevesflowermarket | dj: @revrb_sound | attire: @aliceinivorybridal | attire: @theblacktux | cake: @bittersweetpastryshop | catering: @heartyboys | rentals: @tablescapeseventrentals | hotel: @ambassadorchicago | other: @loumalnatis | other: @rarebirdbeauties"
1764,779,"thegeraghty",2026-02-07,2026-07-02,145,0.333333,1,1,"https://www.instagram.com/p/DUbeHmxAbKl/","https://www.instagram.com/p/DaSylTOEXvI/","photographer: @studiothisisphotography | planner: @sostacyevents | venue: @thegeraghty","venue: @thegeraghty | planner: @sostacyevents | photographer: @iambenramos | other: @blackoak.tech | other: @meredith_blackoak"
1772,544,"chicagomuseumevents",2026-02-09,2026-05-17,97,0.555556,1,1,"https://www.instagram.com/p/DUi9C_VDpbh/","https://www.instagram.com/p/DYdOLxfoNT4/","beauty_other: @bsansostiartistry | florist: @crescostems | musician: @cloudgatequartet | photographer: @rachelandradephoto | venue: @chicagomuseumevents | videographer: @oldnorthfilmco","venue: @chicagomuseumevents | planner: @ohanaeventsinc | photographer: @rachelandradephoto | videographer: @oldnorthfilmco | florist: @crescostems | dj: @soundsaboundtonyho | catering: @blueplatechicago | beauty_other: @bsansostiartistry"
1790,922,"chicagoathletichotel",2026-02-13,2026-07-21,158,0.5625,1,1,"https://www.instagram.com/p/DUrEF6rkeSY/","https://www.instagram.com/p/DbEhXY5ltJJ/","attire: @kleinfeldbridal | attire: @mikaellabridal | attire: @tailorcooperative | band: @beatmixchicago | cake: @cake_chicago | florist: @ev.designcollective | photographer: @joywlane | photographer: @studiothisisphotography | planner: @lolaeventpros | planner: @lolaloristephenson | rentals: @bbjlatavola | rentals: @nuagedesignsinc | stationery: @steraclepress | venue: @chicagoathletichotel | videographer: @highway61films","venue: @chicagoathletichotel | planner: @lolaeventpros | planner: @lolaloristephenson | photographer: @joywlane | photographer: @studiothisisphotography | videographer: @highway61films | dj: @beatmixchicago | stationery: @steraclepress | rentals: @bbjlatavola | rentals: @nuagedesignsinc"
1819,363,"maedistrict",2026-02-19,2026-03-02,11,0.40625,1,1,"https://www.instagram.com/p/DU6lbNbCSgE/","https://www.instagram.com/p/DVZddFLjv-K/","catering: @annadittonsolares | catering: @fftchicago | dj: @elegantsoundandlighting | photographer: @erinhoytphotography | planner: @lolaeventpros | rentals: @bbjlatavola | rentals: @brittanieahrens | rentals: @hallsrental | rentals: @hmrdesigns | rentals: @lolavalentinadesigns | rentals: @nuagedesignsinc | stationery: @steraclepress | venue: @maedistrict","venue: @maedistrict | planner: @lolaeventpros | photographer: @erinhoytphotography | videographer: @hwustudios | dj: @elegantsoundandlighting | attire: @eisen.stein.bridal | attire: @markingramatelier | stationery: @steraclepress | cake: @ecbg_studio | catering: @annadittonsolares | catering: @fftchicago | rentals: @bbjlatavola | rentals: @brittanieahrens | rentals: @hallsrental | rentals: @hmrdesigns | rentals: @lolavalentinadesigns | rentals: @nuagedesignsinc | transportation: @ridestg | photobooth: @shutterboothchicago | jeweler: @barbaraparkerfinejewelry | jeweler: @bluenilediamond | jeweler: @brilliantearth | beauty_other: @bsansostiartistry | beauty_other: @hairandmakeupbygabe | other: @averieofficial | other: @dsap32 | other: @emanueletuxedo | other: @frostchicago | other: @gibsonssteakhouse | other: @minghinchicago | other: @sophiawebster | other: @studiosuits"
1836,1142,"revelspace",2026-02-23,2026-08-07,165,0.363636,2,1,"https://www.instagram.com/p/DVFFx11oEqW/ | https://www.instagram.com/p/DVJ82nREQ7D/","https://www.instagram.com/p/Dbvj5qthbf0/","beauty_other: @rarebirdbeauties | cake: @deflouredbakery | dj: @thedjfirm | florist: @revel_decor | photobooth: @snapboothchicago | photographer: @studiothisisphotography | planner: @bigcitybride | venue: @revelspace","venue: @revelspace | planner: @bigcitybride | photographer: @studiothisisphotography | videographer: @wearewholehearted | catering: @limelightcatering | beauty_other: @rarebirdbeauties | other: @frostchicago"
1857,1163,"thelibraryat190",2026-02-27,2026-08-09,163,0.818182,1,4,"https://www.instagram.com/p/DVPf7bXCFV-/","https://www.instagram.com/p/Db0w9sqhSCO/ | https://www.instagram.com/p/Db1JABnk33k/ | https://www.instagram.com/p/Db1Mb3Hkx51/ | https://www.instagram.com/p/DcKbYbYMZVs/","attire: @laurybride | cake: @flourishcakedesign | catering: @fftchicago | dj: @sparkentgroup | florist: @valeofenna | photobooth: @sparkentgroup | photographer: @albanycapture | planner: @birdcageandblushersweddings | stationery: @adorablestationery | venue: @thelibraryat190","venue: @thelibraryat190 | planner: @birdcageandblushersweddings | planner: @birdscageandblusherswedding | photographer: @albanycapture | florist: @valeofenna | dj: @sparkentgroup | attire: @laurybride | stationery: @adorablestationery | cake: @flourishcakedesign | catering: @fftchicago"
1885,808,"chicagomuseumevents",2026-03-07,2026-07-07,122,0.533333,1,1,"https://www.instagram.com/p/DVkJx_5Cbts/","https://www.instagram.com/p/DafpiIskSVg/","attire: @dimitrasbridalcouture | attire: @ivanyongcouture | hair: @glamatelierchicago | jeweler: @adelaidefinejewelry | makeup: @glamatelierchicago | photographer: @devaephotography | planner: @reverieandcoevents | venue: @chicagomuseumevents | videographer: @forgetmenot.arts | videographer: @unveiltheday_","venue: @chicagomuseumevents | planner: @reverieandcoevents | photographer: @devaephotography | videographer: @forgetmenot.arts | videographer: @unveiltheday_ | florist: @fleurishatelier | hair: @glamatelierchicago | attire: @dimitrasbridalcouture | attire: @leegrebenau | cake: @danielas___delights | jeweler: @adelaidefinejewelry | other: @mikaela_musial | other: @styling_by_ace"
1895,1120,"fschicago",2026-03-10,2026-08-06,149,0.619048,1,1,"https://www.instagram.com/p/DVr_W6bDiZz/","https://www.instagram.com/p/DbtslrxCYgt/","band: @westcoastmusicevents | beauty_other: @cade.cosmetics | beauty_other: @shannonobrienweddings | dj: @jerzymuzik | dj: @stagefactor | hair: @hairbyerinahern | musician: @goldcoastevents | photographer: @alexandersattler | photographer: @iamaaronbean | photographer: @spoonphotodesign | planner: @designereventchicago | planner: @lindsaystein | rentals: @nuagedesignsinc | venue: @fschicago","venue: @fschicago | planner: @designereventchicago | planner: @lindsaystein | photographer: @alexandersattler | photographer: @iamaaronbean | photographer: @spoonphotodesign | hair: @hairbyerinahern | dj: @jerzymuzik | dj: @stagefactor | musician: @goldcoastevents | musician: @westcoastmusicevents | rentals: @nuagedesignsinc | beauty_other: @cade.cosmetics | beauty_other: @shannonobrienweddings | other: @charlie_hilbrant | other: @frostchicago | other: @liquidskylaser | other: @magicandcocktails | other: @rishithedesigner | other: @theweddingdresser"
1949,963,"fairliechicago",2026-03-20,2026-07-25,127,0.375,1,1,"https://www.instagram.com/p/DWFTSFNDXB0/","https://www.instagram.com/p/DbOkdugB2Jk/","photographer: @samschultzphotography | planner: @fiercepros | rentals: @atmosphereeventsgroup | venue: @fairliechicago","venue: @fairliechicago | planner: @fiercepros | photographer: @samschultzphotography | beauty_other: @rarebirdbeauties | other: @findsoundmind | other: @michael.and.kristin | other: @partyvibeonline"
1960,445,"morgansonfulton",2026-03-23,2026-04-14,22,0.2,1,1,"https://www.instagram.com/p/DWOzAj2t6aH/","https://www.instagram.com/p/DXGGFUSjeUE/","dj: @grooveisintheheartdjs | florist: @thistleandplume | hair: @rarebirdbeauties | photographer: @emmapetersenphoto | planner: @bridget_mary_weddings | venue: @morgansonfulton","venue: @morgansonfulton | photographer: @marktrelaphotography | florist: @thistleandplume | dj: @someguysdj | photobooth: @cammiphotobooth | other: @angieluevents"
1961,983,"sarabandechicago",2026-03-23,2026-07-27,126,0.363636,1,1,"https://www.instagram.com/p/DWPFCgkjp86/","https://www.instagram.com/p/DbTqKxbFihW/","attire: @aisle_and_veil | attire: @christianlouboutin | cake: @bada_bakery | dj: @stylemattersdjs | florist: @thedecordirectory | hair: @kass.bridal | makeup: @makeupwithsandyg | photographer: @thekodakcollective | planner: @eventsbyrmh | venue: @sarabandechicago | videographer: @kevincleephoto","venue: @sarabandechicago | planner: @eventsbyrmh | photographer: @thekodakcollective | attire: @aisle_and_veil"
1988,1091,"loftlucia",2026-03-30,2026-08-04,127,0.307692,1,1,"https://www.instagram.com/p/DWfCn9vFFi_/","https://www.instagram.com/p/DbmWgRilM8K/","attire: @birdygrey | attire: @enzocustom | attire: @jennyyoonyc | attire: @theblacktux | catering: @maisoncuisinechicago | dj: @sparkentgroup | florist: @theflowergirlcompany | hotel: @guestreservations | photographer: @stephanieparshallphotography | rentals: @tablescapeseventrentals | venue: @loftlucia","venue: @loftlucia | photographer: @stephanieparshallphotography | dj: @sparkentgroup | catering: @maisoncuisinechicago | other: @bweid173 | other: @kingkwame001"
1989,402,"palmerhousehilton",2026-03-30,2026-03-24,6,0.111111,1,1,"https://www.instagram.com/p/DWfiOlAAM84/","https://www.instagram.com/p/DWRb3AFjcJu/","catering: @indiahouserestaurants | dj: @djsunnysinghuk | florist: @lafleur.decor | hair: @sonistyled | photographer: @sallyodonnellphotography | planner: @sabrinahansevents | venue: @palmerhousehilton","venue: @palmerhousehilton | planner: @lovestoryweddingevents | florist: @floristhounddesign"
1990,419,"morgan.mfg",2026-03-30,2026-04-01,2,0.1,1,2,"https://www.instagram.com/p/DWf2ZpIFO18/","https://www.instagram.com/p/DWmJCuAlUZb/ | https://www.instagram.com/p/DXcehylj7Jo/","cake: @ecbg_studio | catering: @bokacateringchicago | dj: @djmegantaylor | florist: @lifeinbloom | hair: @danigarciamua | photobooth: @whitetiemodern | photographer: @laurenashleystudios | planner: @steeniefurls | venue: @morgan.mfg","venue: @morgan.mfg | planner: @bethbernstein.events | photographer: @stofferphotographyweddings | dj: @arlenmusicproductions | attire: @theweddingdresser | stationery: @steraclepress | cake: @ecbg_studio | catering: @fftchicago | rentals: @bbjlatavola | rentals: @hallsrental | rentals: @thefestivefrog | beauty_other: @bsansostiartistry | beauty_other: @liviacaporalehair"
1994,478,"chicagoilluminatingcompany",2026-03-31,2026-04-28,28,0.0625,1,1,"https://www.instagram.com/p/DWhy_rzDUdx/","https://www.instagram.com/p/DXsaklaDSL3/","attire: @randyfenoli | attire: @vollesbridal | florist: @fleurinc | hair: @hairbyalexday | makeup: @kellylabanco_mua | photographer: @sallyodonnellphotography | planner: @thegildedaisleweddings | venue: @chicagoilluminatingcompany | videographer: @grovefilm","venue: @chicagoilluminatingcompany | planner: @sustainablesoirees | photographer: @cassieannaphotography | florist: @flowersbykh | hair: @hairbyramsay | makeup: @bridesbydenise | dj: @okynemedialab | catering: @violas.kitchen"
2022,1120,"fschicago",2026-04-06,2026-08-06,122,0.590909,2,1,"https://www.instagram.com/p/DWzH4oJjjlR/ | https://www.instagram.com/p/DXj36fBDlhS/","https://www.instagram.com/p/DbtslrxCYgt/","band: @westcoastmusicevents | beauty_other: @cade.cosmetics | beauty_other: @shannonobrienweddings | dj: @jerzymuzik | dj: @stagefactor | hair: @hairbyerinahern | musician: @goldcoastevents | photographer: @alexandersattler | photographer: @iamaaronbean | photographer: @kentdrakephoto | photographer: @spoonphotodesign | planner: @designereventchicago | planner: @lindsaystein | rentals: @nuagedesignsinc | venue: @fschicago","venue: @fschicago | planner: @designereventchicago | planner: @lindsaystein | photographer: @alexandersattler | photographer: @iamaaronbean | photographer: @spoonphotodesign | hair: @hairbyerinahern | dj: @jerzymuzik | dj: @stagefactor | musician: @goldcoastevents | musician: @westcoastmusicevents | rentals: @nuagedesignsinc | beauty_other: @cade.cosmetics | beauty_other: @shannonobrienweddings | other: @charlie_hilbrant | other: @frostchicago | other: @liquidskylaser | other: @magicandcocktails | other: @rishithedesigner | other: @theweddingdresser"
2029,394,"post433events",2026-04-08,2026-03-20,19,0.0526316,1,1,"https://www.instagram.com/p/DW36y92APwj/","https://www.instagram.com/p/DWHkAtDkT3_/","attire: @bellabridesmaids | attire: @dimitrasbridalcouture | attire: @generationtux | attire: @suitsupply | cake: @sweetmandybs | catering: @ashyanacatering | catering: @fitoorcatering | dj: @djflo05 | florist: @lavenderfieldsflorist | hair: @glamatelierchicago | hotel: @fancyaafrican | hotel: @jwarriottchi | hotel: @saaniyaafenya | musician: @divisistrings | photographer: @arielle.peters | planner: @southwind.events | rentals: @mmeventplanners | stationery: @dejamakes.weddings | transportation: @midwesttransitsystem | venue: @post433events | videographer: @laurenschontafilms","venue: @post433events | venue: @trivolitavern | planner: @lovestoryweddingevents | photographer: @laurenalatriste | florist: @lavenderfieldsflorist | hair: @meganschnellhair | makeup: @byaeris | makeup: @itstmarieg | band: @bluewaterkingsband | attire: @bellebridalatelier | attire: @daniellefrankelbride | attire: @jimmychoo | attire: @theweddingdresser | attire: @zenga | catering: @amazingediblescatering | transportation: @chicagocloud9limos | jeweler: @cdpeacock | content_creator: @socialbridescollective | other: @kdornbier"
2041,1209,"chicagowinery",2026-04-10,2026-08-12,124,0.8,1,1,"https://www.instagram.com/p/DXHezKijaQwWu2lpWlWn_-DY4_YCEtSPuhScMw0/","https://www.instagram.com/p/Db9RusaI35P/","dj: @mattroan | florist: @yourdayfloral | hair: @bridalartistryteam | makeup: @makeupby_alexcaputi | photographer: @allisonbrookephotography_ | photographer: @lamkinscreativephotography | photographer: @weddingcontentbykim | planner: @chelseagildedaisleweddings | venue: @chicagowinery","venue: @chicagowinery | planner: @chelseagildedaisleweddings | photographer: @allisonbrookephotography_ | photographer: @lamkinscreativephotography | videographer: @weddingcontentbykim | florist: @yourdayfloral | hair: @bridalartistryteam | makeup: @makeupby_alexcaputi | dj: @mattroan"
