candidate_id,matched_wedding_id,venue_handle,candidate_date,ben_wedding_date,date_delta_days,vendor_jaccard,candidate_post_count,ben_wedding_post_count,jeremy_post_urls,ben_wedding_post_urls,candidate_vendors,ben_wedding_vendors
2313,587,"ulcchicago",2026-06-03,2026-05-26,8,0.8,1,1,"https://www.instagram.com/p/DZIh9iygH7u/","https://www.instagram.com/p/DY0cLmdjpw5/","attire: @mariegabrielcouturebridal | attire: @mira_couture | attire: @verawanggang | cake: @bittersweetpastryshop | dj: @sparkentgroup | florist: @cjeflowers | hair: @ranniamaria | makeup: @nia.dynasty | photographer: @berlez | planner: @cjjanda | stationery: @chitownlbrown | venue: @ulcchicago | videographer: @aspenavenuestudios","venue: @ulcchicago | planner: @cjjanda | photographer: @berlez | videographer: @aspenavenuestudios | florist: @cjeflowers | hair: @ranniamaria | makeup: @nia.dynasty | band: @sparkentgroup | attire: @mariegabrielcouturebridal | attire: @mira_couture | attire: @verawanggang | stationery: @chitownlbrown | cake: @bittersweetpastryshop | content_creator: @robertnoiastyle"
2328,623,"revelspace",2026-06-06,2026-06-05,1,1,1,1,"https://www.instagram.com/p/DZN6F7kCY3M/","https://www.instagram.com/p/DZN6F7kCY3M/","cake: @tonipatisseriecafe | catering: @limelightcatering | dj: @thedjfirm | florist: @revel_decor | makeup: @rarebirdbeauties | photographer: @mayahleephotography | planner: @welldesignedevents | venue: @revelspace | videographer: @filmandfableco","venue: @revelspace | planner: @welldesignedevents | photographer: @mayahleephotography | videographer: @filmandfableco | florist: @revel_decor | makeup: @rarebirdbeauties | dj: @thedjfirm | cake: @tonipatisseriecafe | catering: @limelightcatering"
2335,629,"cityhallchicagoevents",2026-06-07,2026-06-07,0,0.666667,1,1,"https://www.instagram.com/p/DZSbV_0jtq1/","https://www.instagram.com/p/DZSbV_0jtq1/","beauty_other: @beautybyannkrause | catering: @beyondcateringchi | dj: @greenlinetalent | florist: @valeofenna | photobooth: @chicagospremierphotobooth | photographer: @studiozwerveling | planner: @bridget_mary_weddings | planner: @vanessa__delaney | transportation: @_pontarelli | venue: @cityhallchicagoevents","venue: @cityhallchicagoevents | photographer: @studiozwerveling | florist: @valeofenna | dj: @greenlinetalent | catering: @beyondcateringchi | transportation: @_pontarelli | photobooth: @chicagospremierphotobooth | beauty_other: @beautybyannkrause | other: @bridget_mary_weddings | other: @vanessa__delaney"
2342,636,"revelspace",2026-06-08,2026-06-08,0,0.777778,1,1,"https://www.instagram.com/p/DZVYJBQPSLN/","https://www.instagram.com/p/DZVYJBQPSLN/","band: @yazzevents | florist: @revel_decor | hair: @windycityglam | photographer: @colettemariephoto | planner: @bridget_mary_weddings | transportation: @waytogotrolley | venue: @revelspace | videographer: @with.gracecollective","venue: @revelspace | planner: @bridget_mary_weddings | photographer: @colettemariephoto | videographer: @with.gracecollective | florist: @revel_decor | hair: @windycityglam | musician: @yazzevents | transportation: @waytogotrolley"
2357,640,"uccweddings",2026-06-10,2026-06-09,1,0.823529,1,1,"https://www.instagram.com/p/DZYWdI6kWve/","https://www.instagram.com/p/DZYWdI6kWve/","attire: @evalendel | attire: @lbrbridal | attire: @theblacktux | dj: @toastandjamdjs | florist: @lavenderfieldsflorist | hair: @windycityglam | jeweler: @abra_at_shelle | photobooth: @photique.co | photographer: @andreagodfreyphotography | planner: @lovestoryweddingevents | rentals: @mmeventplanners | transportation: @chitown__limobus | venue: @uccweddings | venue: @universityclubofchicago | videographer: @oldnorthfilmco","venue: @uccweddings | venue: @universityclubofchicago | planner: @lovestoryweddingevents | photographer: @andreagodfreyphotography | videographer: @oldnorthfilmco | florist: @lavenderfieldsflorist | dj: @toastandjamdjs | attire: @evalendel | attire: @lbrbridal | attire: @theblacktux | stationery: @zola | rentals: @mmeventplanners | transportation: @chitown__limobus | photobooth: @photique.co | jeweler: @abra_at_shelle | beauty_other: @windycityglam"
2368,654,"greenhouseloft",2026-06-11,2026-06-11,0,1,1,1,"https://www.instagram.com/p/DZbg9bqlQBX/","https://www.instagram.com/p/DZbg9bqlQBX/","beauty_other: @diemangiebeautyteam | catering: @cocinafusioncatering | florist: @hedoniaflowers | photographer: @vsprungphoto | planner: @ktdoesevents | venue: @greenhouseloft","venue: @greenhouseloft | planner: @ktdoesevents | photographer: @vsprungphoto | florist: @hedoniaflowers | catering: @cocinafusioncatering | beauty_other: @diemangiebeautyteam"
2374,655,"311pazzos",2026-06-12,2026-06-12,0,0.888889,1,1,"https://www.instagram.com/p/DZfWpPWBURe/","https://www.instagram.com/p/DZfWpPWBURe/","dj: @dja1chi | hair: @nickirougebridalteam | photographer: @artisticelegancephotography | planner: @dejanaeevents | rentals: @vip_events_decor | venue: @311pazzos | videographer: @goodweddingfilms | videographer: @socialweddclub","venue: @311pazzos | planner: @dejanaeevents | photographer: @artisticelegancephotography | videographer: @goodweddingfilms | videographer: @socialweddclub | hair: @nickirougebridalteam | dj: @dja1chi | rentals: @vip_events_decor | other: @deannasweetdreams"
2385,664,"thegroveredfieldestate",2026-06-15,2026-06-15,0,0.7,1,1,"https://www.instagram.com/p/DZlpYKfjWpt/","https://www.instagram.com/p/DZlpYKfjWpt/","attire: @weddings826 | florist: @hedoniaflowers | hair: @magnificentbrides | makeup: @magnificentbrides | musician: @tvkmusic | photographer: @foxandivory | planner: @afterglowweddingsandevents | venue: @thegroveredfieldestate","venue: @thegroveredfieldestate | planner: @afterglowweddingsandevents | photographer: @foxandivory | videographer: @aposhproduction | florist: @hedoniaflowers | hair: @magnificentbrides | musician: @tvkmusic | attire: @justinalexander | attire: @weddings826"
2393,669,"lmstudiochi",2026-06-15,2026-06-15,0,0.52,1,1,"https://www.instagram.com/p/DZnXqeQGMVc/","https://www.instagram.com/p/DZnXqeQGMVc/","attire: @ettetailor | attire: @ritavinieris | attire: @theweddingshoppemi | band: @chrisbajmak | cake: @vanillechicago | content_creator: @tohavenandtopostweddings | dj: @rhythmandromancedjs | florist: @ashaddevents | hair: @bridalartistryteam | jeweler: @lucidojewelry | makeup: @windy.city.makeup | photographer: @vsprungphoto | stationery: @minted | venue: @lmstudiochi | venue: @stgeorgechicagogoc | videographer: @lawrenceconnorfilms","venue: @lmstudiochi | venue: @stgeorgechicagogoc | photographer: @vsprungphoto | videographer: @lawrenceconnorfilms | videographer: @tohavenandtopostweddings | florist: @ashaddevents | hair: @bridalartistryteam | makeup: @windy.city.makeup | dj: @rhythmandromancedjs | musician: @chrisbajmak | attire: @ritavinieris | attire: @theweddingshoppemi | stationery: @minted | cake: @vanillechicago | jeweler: @lucidojewelry | other: @antonioducamusic | other: @bweddingschicago | other: @chicagoweddingharpist | other: @ettetailor | other: @lemeridienessex | other: @menswearhouse | other: @ronigolanart"
2395,665,"thelytlehouse",2026-06-16,2026-06-15,1,0.8,1,1,"https://www.instagram.com/p/DZnimn-iwpJ/","https://www.instagram.com/p/DZnimn-iwpJ/","cake: @ecbg_studio | catering: @amazingediblescatering | photographer: @lexy_hecksel | venue: @thelytlehouse","venue: @thelytlehouse | photographer: @lexy_hecksel | cake: @ecbg_studio | catering: @amazingediblescatering | other: @parkweststrings"
2399,667,"louloubylula",2026-06-16,2026-06-15,1,1,1,1,"https://www.instagram.com/p/DZn-ojSkTMV/","https://www.instagram.com/p/DZn-ojSkTMV/","attire: @jennyyoonyc | cake: @deflouredbakery | cake: @doritedonuts | florist: @_bcollective | hair: @bridalartistryteam | jeweler: @frankdarling | jeweler: @madberet | photographer: @megansaulphotography | venue: @louloubylula","venue: @louloubylula | photographer: @megansaulphotography | florist: @_bcollective | hair: @bridalartistryteam | attire: @jennyyoonyc | cake: @deflouredbakery | cake: @doritedonuts | jeweler: @frankdarling | jeweler: @madberet"
2414,685,"lshiremarriott",2026-06-17,2026-06-17,0,1,1,1,"https://www.instagram.com/p/DZsWfjADtpV/","https://www.instagram.com/p/DZsWfjADtpV/","attire: @emanueletuxedo | attire: @pronovias | beauty_other: @bridalartistryteam | cake: @lovinovencakery | dj: @okynemedialab | florist: @flowersbykh | jeweler: @jaredjewelers | officiant: @hitchedbymv | photographer: @emullinsphoto | planner: @rachaelsteacyevents | stationery: @minted | venue: @lshiremarriott","venue: @lshiremarriott | planner: @rachaelsteacyevents | photographer: @emullinsphoto | florist: @flowersbykh | dj: @okynemedialab | attire: @emanueletuxedo | attire: @pronovias | stationery: @minted | cake: @lovinovencakery | officiant: @hitchedbymv | jeweler: @jaredjewelers | beauty_other: @bridalartistryteam"
2419,683,"greenhouseloft",2026-06-18,2026-06-17,1,0.833333,1,1,"https://www.instagram.com/p/DZsvjMgkVbe/","https://www.instagram.com/p/DZsvjMgkVbe/","catering: @maisoncuisinechicago | florist: @southsideblooms | hair: @pinmeupchicago | musician: @midtownstrings | photographer: @jppstudios | planner: @meghanstegemann | planner: @shh.events | planner: @vanessa__delaney | transportation: @midwesttransitsystem | venue: @greenhouseloft","venue: @greenhouseloft | planner: @meghanstegemann | planner: @shh.events | planner: @vanessa__delaney | photographer: @jppstudios | florist: @southsideblooms | hair: @pinmeupchicago | musician: @midtownstrings | catering: @maisoncuisinechicago | transportation: @midwesttransitsystem | other: @garfieldsbeverage | other: @zeitlinsdelicatessen"
2423,678,"cantignypark",2026-06-18,2026-06-17,1,1,1,1,"https://www.instagram.com/p/DZs55HJFAa4/","https://www.instagram.com/p/DZs55HJFAa4/","beauty_other: @debpetrielli | beauty_other: @windycityglam | cake: @sweetmandybs | dj: @toastandjamdjs | florist: @willrettflowercompany | photographer: @graphsbygretch | planner: @afterglowweddingsandevents | transportation: @royalcarriage_limo | venue: @cantignypark","venue: @cantignypark | planner: @afterglowweddingsandevents | photographer: @graphsbygretch | florist: @willrettflowercompany | dj: @toastandjamdjs | cake: @sweetmandybs | transportation: @royalcarriage_limo | beauty_other: @debpetrielli | beauty_other: @windycityglam"
2424,681,"westinlombard",2026-06-18,2026-06-17,1,0.875,1,1,"https://www.instagram.com/p/DZtDqcHRWOi/","https://www.instagram.com/p/DZtDqcHRWOi/","dj: @dreamhouseproductions | hair: @roopvashiartistry | photographer: @maha_studios | planner: @dvsevents | rentals: @ramis_mandap | venue: @westinlombard | videographer: @rhettthompsonfilms","venue: @westinlombard | planner: @dvsevents | photographer: @maha_studios | videographer: @rhettthompsonfilms | hair: @roopvashiartistry | dj: @dreamhouseproductions | rentals: @ramis_mandap | other: @unnatizart"
2432,682,"gpconservatory",2026-06-18,2026-06-17,1,0.666667,1,3,"https://www.instagram.com/p/DZu7lLGDkZS/","https://www.instagram.com/p/DZ-hDdAEdey/ | https://www.instagram.com/p/DZsQKMvxxU4/ | https://www.instagram.com/p/DZu7lLGDkZS/","beauty_other: @bridalartistryteam | cake: @piepiemydarling | catering: @mantracatering_chicago | catering: @mazalapizza | content_creator: @ever.after.archives | dj: @stylemattersdjs | florist: @ashaddevents | photographer: @emullinsphoto | planner: @nyeventschicago | stationery: @minted | venue: @gpconservatory | venue: @ovationchicago","venue: @gpconservatory | venue: @ovationchicago | planner: @nyeventschicago | photographer: @emullinsphoto | videographer: @ever.after.archives | florist: @ashaddevents | florist: @ashlandaddison | hair: @bridalartistryteam | dj: @stylemattersdjs | stationery: @minted | cake: @piepiemydarling | catering: @drinkunmuddled | catering: @mantracatering_chicago | catering: @mazalapizza | content_creator: @ever.after.archives | beauty_other: @bridalartistryteam | beauty_other: @hennabyparvin_ | other: @hennabyparvin_"
2438,692,"revelspace",2026-06-19,2026-06-18,1,0.909091,1,1,"https://www.instagram.com/p/DZvPswlD9wd/","https://www.instagram.com/p/DZvPswlD9wd/","cake: @jenisicecreams | catering: @limelightcatering | dj: @toastandjamdjs | florist: @revel_decor | musician: @birdxbutterfly | musician: @innocentistrings | planner: @kalilaharris | transportation: @premiertrolley | venue: @revelspace | videographer: @oakhouseweddingfilms","venue: @revelspace | planner: @kalilaharris | videographer: @oakhouseweddingfilms | florist: @revel_decor | dj: @toastandjamdjs | musician: @birdxbutterfly | musician: @innocentistrings | cake: @jenisicecreams | catering: @limelightcatering | transportation: @premiertrolley | other: @rarebirdbeauties"
2448,750,"311pazzos",2026-06-20,2026-06-29,9,0.714286,1,2,"https://www.instagram.com/p/DaL_93hDtZN/","https://www.instagram.com/p/DaL_93hDtZN/ | https://www.instagram.com/p/DaMBa6zT8P_/","attire: @dianasbridal | attire: @menswearhouse | band: @christopherduquet | cake: @alliancebakery | florist: @flowersfordreams | hair: @pinmeupchicago | photobooth: @asnapawayco_ | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel__create | venue: @311pazzos","venue: @311pazzos | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel__create | videographer: @lex_payne8 | florist: @flowersfordreams | hair: @pinmeupchicago | musician: @christopherduquet | attire: @dianasbridal | attire: @menswearhouse | cake: @alliancebakery | photobooth: @asnapawayco_ | jeweler: @christopherduquet"
2453,698,"thewellsley",2026-06-20,2026-06-20,0,0.545455,1,1,"https://www.instagram.com/p/DZ0BPYpFecL/","https://www.instagram.com/p/DZ0BPYpFecL/","cake: @flourishcakedesign | catering: @bokacateringchicago | dj: @stroyals | florist: @stevesflowermarket | photographer: @vonschonhoff_photography | planner: @marthmomentsllc | rentals: @tablescapeseventrentals | venue: @thewellsley","venue: @thewellsley | photographer: @vonschonhoff_photography | florist: @stevesflowermarket | dj: @stroyals | catering: @bokacateringchicago | rentals: @tablescapeseventrentals | other: @flourishcakedesign | other: @marthmomentsllc | other: @wachicago"
2463,707,"artifacteventschicago",2026-06-23,2026-06-22,1,1,1,2,"https://www.instagram.com/p/DZ59J_uDvhi/","https://www.instagram.com/p/DZ-5jYMlCRG/ | https://www.instagram.com/p/DZ59J_uDvhi/","catering: @heartyboys | dj: @maggiespeaksband | florist: @housefinchfloral | hair: @beyondthebrushbeauties | photographer: @nikkikatephoto | planner: @reverieandcoevents | venue: @artifacteventschicago","venue: @artifacteventschicago | planner: @reverieandcoevents | photographer: @nikkikatephoto | florist: @housefinchfloral | hair: @beyondthebrushbeauties | dj: @maggiespeaksband | catering: @heartyboys"
2476,710,"chicagoculturalcenter",2026-06-24,2026-06-23,1,0.736842,1,2,"https://www.instagram.com/p/DZ8JxmegZTk/","https://www.instagram.com/p/DZ-lXOGREwL/ | https://www.instagram.com/p/DZ8JxmegZTk/","attire: @lbrbridal | attire: @suitsupply | catering: @bokacateringchicago | catering: @bokachicago | content_creator: @aforevermore.co | dj: @djakib | dj: @goldcoastallstars | florist: @hmrdesigns | florist: @twbaker.events | photographer: @danaannweddings | photographer: @goldenhoursweddings | planner: @detailschi | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | venue: @chicagoculturalcenter","venue: @chicagoculturalcenter | planner: @detailschi | photographer: @danaannweddings | photographer: @goldenhoursweddings | videographer: @aforevermore.co | florist: @hmrdesigns | florist: @twbaker.events | dj: @djakib | dj: @goldcoastallstars | attire: @lbrbridal | attire: @suitsupply | catering: @bokacateringchicago | catering: @bokachicago | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | other: @byaeris_ | other: @clarecfisher | other: @meaningfulletters_"
2480,720,"lacunaloftevents",2026-06-24,2026-06-24,0,0.916667,1,1,"https://www.instagram.com/p/DZ-gMhyjmYR/","https://www.instagram.com/p/DZ-gMhyjmYR/","attire: @bridesbyyoung | attire: @gftuxedo | beauty_other: @blushandbraidsbeautybar | catering: @lmcateringchi | content_creator: @socialsudz | dj: @hdechicago | florist: @nancy.caruso123 | hotel: @marquis_chicago | photographer: @emullinsphoto | planner: @sustainablesoirees | venue: @lacunaloftevents","venue: @lacunaloftevents | planner: @sustainablesoirees | photographer: @emullinsphoto | florist: @nancy.caruso123 | dj: @hdechicago | attire: @bridesbyyoung | attire: @gftuxedo | cake: @damatosbakeryandsubs | catering: @lmcateringchi | hotel: @marquis_chicago | content_creator: @socialsudz | beauty_other: @blushandbraidsbeautybar"
2495,727,"royalsonestachicago",2026-06-26,2026-06-25,1,0.7,2,1,"https://www.instagram.com/p/DaBS2Meieom/ | https://www.instagram.com/p/DaF_HjvlRut/","https://www.instagram.com/p/DaBS2Meieom/","band: @davidrothsteinmusic | cake: @ecbg_studio | content_creator: @aforevermore.co | florist: @flowersfordreams | hair: @rarebirdbeauties | makeup: @rarebirdbeauties | photographer: @kaileemariephotography | planner: @simplyelegantxo | venue: @royalsonestachicago","venue: @royalsonestachicago | planner: @simplyelegantxo | photographer: @kaileemariephotography | florist: @flowersfordreams | hair: @rarebirdbeauties | musician: @davidrothsteinmusic | cake: @ecbg_studio | content_creator: @aforevermore.co"
2499,733,"thedrakechicago",2026-06-26,2026-06-26,0,0.615385,4,3,"https://www.instagram.com/p/DadFZpakav_/ | https://www.instagram.com/p/DaDJpDcEYtP/ | https://www.instagram.com/p/DaDJV14Rkeu/ | https://www.instagram.com/p/DaEIiqwFLbg/","https://www.instagram.com/p/DadFZpakav_/ | https://www.instagram.com/p/DaDJpDcEYtP/ | https://www.instagram.com/p/DaEIiqwFLbg/","beauty_other: @lueurbeauti | cake: @ecbg_studio | dj: @dreamhouseproductions | florist: @stevesflowermarket | jeweler: @andromedaduet | photographer: @graphsbygretch | planner: @ohanaeventsinc | venue: @thedrakechicago | videographer: @oakhouseweddingfilms","venue: @thedrakechicago | planner: @ohanaeventsinc | photographer: @graphsbygretch | videographer: @oakhouseweddingfilms | florist: @stevesflowermarket | dj: @dreamhouseproductions | musician: @andromedaduet | musician: @dbe.off | musician: @dbe.official | cake: @ecbg_studio | beauty_other: @brow_art_salon_spa_1 | beauty_other: @lueurbeauti"
2502,687,"armourhouseweddings",2026-06-26,2026-06-18,8,0.75,1,2,"https://www.instagram.com/p/DaDbD9nBnDt/","https://www.instagram.com/p/DaDbD9nBnDt/ | https://www.instagram.com/p/DZvSHrAGP44/","band: @stacherocks | hair: @hairbyramsay | makeup: @shannonobrienweddings | musician: @beatmixchicago | photographer: @joywlane | photographer: @studiothisisphotography | planner: @cjjanda | stationery: @chitownlbrown | venue: @armourhouseweddings | videographer: @wearewholehearted","venue: @armourhouseweddings | planner: @cjjanda | photographer: @joywlane | photographer: @studiothisisphotography | videographer: @wearewholehearted | hair: @hairbyramsay | makeup: @shannonobrienweddings | musician: @beatmixchicago | musician: @stacherocks | stationery: @chitownlbrown | other: @cjeflowers"
2507,816,"rpmprivateevents",2026-06-27,2026-07-08,11,1,1,1,"https://www.instagram.com/p/DaiyzEWmrPv/","https://www.instagram.com/p/DaiyzEWmrPv/","attire: @bellabiancabridalcouture | attire: @tomjamesclothing | cake: @ecbg_studio | florist: @stevesflowermarket | hair: @rarebirdbeauties | photobooth: @shutterboothchicago | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel__create | planner: @celebrate_planning | planner: @jaciweber1212 | transportation: @premiertrolley | venue: @rpmprivateevents | videographer: @oakhouseweddingfilms","venue: @rpmprivateevents | planner: @celebrate_planning | planner: @jaciweber1212 | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel__create | videographer: @oakhouseweddingfilms | florist: @stevesflowermarket | hair: @rarebirdbeauties | attire: @bellabiancabridalcouture | attire: @tomjamesclothing | cake: @ecbg_studio | transportation: @premiertrolley | photobooth: @shutterboothchicago"
2512,737,"chicagowinery",2026-06-27,2026-06-27,0,0.8,1,1,"https://www.instagram.com/p/DaGH4_aEUng/","https://www.instagram.com/p/DaGH4_aEUng/","attire: @mira_couture | attire: @netadover_bridal | content_creator: @dakinhouseco | dj: @spinvxn | florist: @floralwondersevents | hair: @mallorysolosalon | makeup: @makeupfrancesca | musician: @thedjfirm | photographer: @millieraecophoto | venue: @chicagowinery | videographer: @blushandbriarfilms | videographer: @kurtdabarbarian","venue: @chicagowinery | venue: @fadschicagolakeview | photographer: @millieraecophoto | videographer: @blushandbriarfilms | videographer: @kurtdabarbarian | florist: @floralwondersevents | hair: @mallorysolosalon | makeup: @makeupfrancesca | dj: @spinvxn | musician: @thedjfirm | attire: @mira_couture | attire: @netadover_bridal | rentals: @chaircoversbysylwia | content_creator: @dakinhouseco | other: @travelingdecor"
2521,765,"revelspace",2026-06-30,2026-06-30,0,0.666667,1,1,"https://www.instagram.com/p/DaMQbWtDpjI/","https://www.instagram.com/p/DaMQbWtDpjI/","band: @beatmixchicago | band: @conquest_the_band | beauty_other: @pinmeupchicago | catering: @zeldascatering | hair: @kelly_demoz_hair | hair: @reneefeldmanweddings | makeup: @shannonobrienweddings | photographer: @spoonphotodesign | planner: @joycepollakoff | rentals: @revel_decor | venue: @revelspace | videographer: @connolly.content.creation","venue: @revelspace | planner: @joycepollakoff | photographer: @spoonphotodesign | videographer: @connolly.content.creation | hair: @kelly_demoz_hair | hair: @reneefeldmanweddings | makeup: @shannonobrienweddings | musician: @beatmixchicago | musician: @conquest_the_band | catering: @zeldascatering | rentals: @revel_decor | beauty_other: @pinmeupchicago | other: @limelightcatering"
2534,771,"igniteeventschi",2026-07-01,2026-07-01,0,0.714286,1,1,"https://www.instagram.com/p/DaQkycxFLTM/","https://www.instagram.com/p/DaQkycxFLTM/","catering: @lulacafeevents | florist: @julieannenchantedfloral | photographer: @dvproductionsfilms | photographer: @studiozwerveling | planner: @sweetchicevents | venue: @igniteeventschi","venue: @igniteeventschi | planner: @sweetchicevents | photographer: @dvproductionsfilms | photographer: @studiozwerveling | catering: @lulacafeevents | other: @julieannenchantedfloral"
2535,768,"wildmanbt",2026-07-02,2026-07-01,1,0.846154,1,1,"https://www.instagram.com/p/DaQ-b0lCQsj/","https://www.instagram.com/p/DaQ-b0lCQsj/","attire: @jennyyoonyc | attire: @sotteroandmidgley | band: @beatmixchicago | catering: @cocinafusioncatering | florist: @thistleandplume | hair: @elleartistryllc | hotel: @nobuchicago | photographer: @williams_emily | planner: @noelle__bushman | planner: @olivefineweddings | stationery: @steraclepress | venue: @wildmanbt","venue: @wildmanbt | planner: @noelle__bushman | planner: @olivefineweddings | photographer: @williams_emily | florist: @thistleandplume | hair: @elleartistryllc | musician: @beatmixchicago | attire: @jennyyoonyc | attire: @sotteroandmidgley | stationery: @steraclepress | catering: @cocinafusioncatering | hotel: @nobuchicago"
2557,791,"sarabandechicago",2026-07-05,2026-07-05,0,0.888889,1,1,"https://www.instagram.com/p/DaaqythEVQ7/","https://www.instagram.com/p/DaaqythEVQ7/","catering: @paramountevents | dj: @stylemattersdjs | florist: @stellagreyblooms | hair: @robin_mroz | hair: @tamaramakeup | photographer: @emullinsphotogram | transportation: @the312limo | venue: @sarabandechicago","venue: @sarabandechicago | photographer: @emullinsphotogram | florist: @stellagreyblooms | hair: @robin_mroz | hair: @tamaramakeup | dj: @stylemattersdjs | catering: @paramountevents | transportation: @the312limo | other: @prestige6249"
2559,792,"thelytlehouse",2026-07-06,2026-07-05,1,1,1,1,"https://www.instagram.com/p/DabYWe6GysM/","https://www.instagram.com/p/DabYWe6GysM/","attire: @alexandragrecco | attire: @suitsupply | catering: @huegah_catering | dj: @goldnoisedjs | florist: @blackrabbitpilsen | hair: @hairbyamandakosiek | makeup: @cruziee | photographer: @madiellisphoto | venue: @thelytlehouse","venue: @thelytlehouse | photographer: @madiellisphoto | florist: @blackrabbitpilsen | hair: @hairbyamandakosiek | makeup: @cruziee | dj: @goldnoisedjs | attire: @alexandragrecco | attire: @suitsupply | catering: @huegah_catering"
2560,795,"offshorerooftop",2026-07-06,2026-07-06,0,0.875,1,1,"https://www.instagram.com/p/Dac6fqdkaZG/","https://www.instagram.com/p/Dac6fqdkaZG/","attire: @ettetailor | florist: @juliettanfloraldesign | hair: @windycityglam | photographer: @janetdphotography | planner: @afterglowweddingsandevents | venue: @offshorerooftop | videographer: @jamesfriel_visuals","venue: @offshorerooftop | planner: @afterglowweddingsandevents | photographer: @janetdphotography | videographer: @jamesfriel_visuals | florist: @juliettanfloraldesign | hair: @windycityglam | attire: @ettetailor | other: @mag.milestones"
2561,796,"chicagowinery",2026-07-06,2026-07-06,0,1,1,1,"https://www.instagram.com/p/DadSOwCEdXP/","https://www.instagram.com/p/DadSOwCEdXP/","dj: @djleemichaels | florist: @thistleandplume | hair: @anomaliebeautyagency | musician: @dtatemusic | photographer: @danielacardiliphotography | venue: @chicagowinery | videographer: @wholeheartvideo","venue: @chicagowinery | photographer: @danielacardiliphotography | videographer: @wholeheartvideo | florist: @thistleandplume | hair: @anomaliebeautyagency | dj: @djleemichaels | musician: @dtatemusic"
2566,799,"chicagoathletichotel",2026-07-07,2026-07-06,1,1,1,1,"https://www.instagram.com/p/DaeGnUqiVjR/","https://www.instagram.com/p/DaeGnUqiVjR/","attire: @bhldn | attire: @ralphlauren | beauty_other: @beautybyannkrause | cake: @cake_chicago | cake: @weebonniebakery | dj: @funktasticproductions | florist: @f4dweddings | florist: @flowersfordreams | jeweler: @fontana_jeweler | jeweler: @theambershop | photographer: @emullinsphoto | planner: @nyeventschicago | stationery: @steraclepress | venue: @chicagoathletichotel","venue: @chicagoathletichotel | planner: @nyeventschicago | photographer: @emullinsphoto | florist: @f4dweddings | florist: @flowersfordreams | dj: @funktasticproductions | attire: @bhldn | attire: @ralphlauren | stationery: @steraclepress | cake: @cake_chicago | cake: @weebonniebakery | jeweler: @fontana_jeweler | jeweler: @theambershop | beauty_other: @beautybyannkrause"
2568,807,"revelspace",2026-07-07,2026-07-07,0,0.8,2,2,"https://www.instagram.com/p/Daf-kqgjnvB/ | https://www.instagram.com/p/DawV8dzlcTm/","https://www.instagram.com/p/Daf-kqgjnvB/ | https://www.instagram.com/p/DawV8dzlcTm/","band: @yazzevents | florist: @revel_decor | hair: @windycityglam | photographer: @colettemarieassociates | photographer: @colettemariephoto | planner: @bridget_mary_weddings | transportation: @waytogotrolley | venue: @revelspace | videographer: @with.gracecollective","venue: @revelspace | planner: @bridget_mary_weddings | photographer: @colettemarieassociates | photographer: @colettemariephoto | videographer: @with.gracecollective | florist: @revel_decor | hair: @windycityglam | musician: @yazzevents | transportation: @waytogotrolley"
2586,941,"ulcchicago",2026-07-11,2026-07-23,12,0.8,1,1,"https://www.instagram.com/p/DbJdF5SmmkN/","https://www.instagram.com/p/DbJdF5SmmkN/","attire: @enzocustom | attire: @ultimatebridechicago | band: @beatmixchicago | band: @bellacosajewelers | cake: @bittersweetpastryshop | florist: @atmosphereeventsgroup | hair: @hairbyjuanjose | makeup: @emilywolfmua | makeup: @shannicat | makeup: @shannonobrienweddings | photobooth: @whitetiemodern | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel__create | planner: @pariseventsaudrey | transportation: @bottlebuschicago | venue: @ulcchicago | videographer: @foxandivory","venue: @ulcchicago | planner: @pariseventsaudrey | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel__create | videographer: @foxandivory | florist: @atmosphereeventsgroup | hair: @hairbyjuanjose | makeup: @emilywolfmua | makeup: @shannicat | makeup: @shannonobrienweddings | musician: @beatmixchicago | musician: @bellacosajewelers | attire: @enzocustom | attire: @ultimatebridechicago | cake: @bittersweetpastryshop | transportation: @bottlebuschicago | photobooth: @whitetiemodern"
2592,848,"gpconservatory",2026-07-13,2026-07-13,0,0.833333,1,1,"https://www.instagram.com/p/Davce6omn0p/","https://www.instagram.com/p/Davce6omn0p/","dj: @best.life.entertainment | florist: @ashlandaddison | photographer: @abefernandez.fotos | planner: @nyeventschicago | venue: @gpconservatory","venue: @gpconservatory | planner: @nyeventschicago | photographer: @abefernandez.fotos | florist: @ashlandaddison | dj: @best.life.entertainment | other: @aposhproduction"
